"","Year","County","NumZeroDays"
"1066",1983,"F37061",122
"1067",1983,"F37063",108
"1068",1983,"F37065",130
"1069",1983,"F37067",114
"1070",1983,"F37069",120
"1071",1983,"F37071",113
"1072",1983,"F37073",109
"1073",1983,"F37075",100
"1074",1983,"F37077",106
"1075",1983,"F37079",128
"1076",1983,"F37081",119
"1077",1983,"F37083",125
"1078",1983,"F37085",121
"1079",1983,"F37087",91
"1080",1983,"F37089",96
"1081",1983,"F37091",113
"1082",1983,"F37093",117
"1083",1983,"F37095",121
"1084",1983,"F37097",101
"1085",1983,"F37099",92
"1086",1983,"F37101",121
"1087",1983,"F37103",123
"1088",1983,"F37105",122
"1089",1983,"F37107",130
"1090",1983,"F37109",107
"1091",1983,"F37111",99
"1092",1983,"F37113",96
"1093",1983,"F37115",92
"1094",1983,"F37117",120
"1095",1983,"F37119",110
"1096",1983,"F37121",79
"1097",1983,"F37123",111
"1098",1983,"F37125",110
"1099",1983,"F37127",125
"1100",1983,"F37129",115
"1101",1983,"F37131",120
"1102",1983,"F37133",120
"1103",1983,"F37135",121
"1104",1983,"F37137",120
"1105",1983,"F37139",111
"1106",1983,"F37141",116
"1107",1983,"F37143",113
"1108",1983,"F37145",121
"1109",1983,"F37147",125
"1110",1983,"F37149",102
"1111",1983,"F37151",119
"1112",1983,"F37153",110
"1113",1983,"F37155",118
"1114",1983,"F37157",114
"1115",1983,"F37159",111
"1116",1983,"F37161",99
"1117",1983,"F37163",117
"1118",1983,"F37165",117
"1119",1983,"F37167",117
"1120",1983,"F37169",107
"1121",1983,"F37171",103
"1122",1983,"F37173",93
"1123",1983,"F37175",98
"1124",1983,"F37177",118
"1125",1983,"F37179",118
"1126",1983,"F37181",122
"1127",1983,"F37183",116
"1128",1983,"F37185",122
"1129",1983,"F37187",123
"1130",1983,"F37189",94
"1131",1983,"F37191",127
"1132",1983,"F37193",99
"1133",1983,"F37195",131
"1134",1983,"F37197",111
"1135",1983,"F37199",81
"1136",1983,"F45001",121
"1137",1983,"F45003",104
"1138",1983,"F45005",125
"1139",1983,"F45007",112
"1140",1983,"F45009",120
"1141",1983,"F45011",112
"1142",1983,"F45013",122
"1143",1983,"F45015",120
"1144",1983,"F45017",121
"1145",1983,"F45019",119
"1146",1983,"F45021",116
"1147",1983,"F45023",117
"1148",1983,"F45025",115
"1149",1983,"F45027",126
"1150",1983,"F45029",112
"1151",1983,"F45031",127
"1152",1983,"F45033",117
"1153",1983,"F45035",125
"1154",1983,"F45037",109
"1155",1983,"F45039",109
"1156",1983,"F45041",121
"1157",1983,"F45043",124
"1158",1983,"F45045",97
"1159",1983,"F45047",121
"1160",1983,"F45049",120
"1161",1983,"F45051",119
"1162",1983,"F45053",116
"1163",1983,"F45055",112
"1164",1983,"F45057",115
"1165",1983,"F45059",107
"1166",1983,"F45061",127
"1167",1983,"F45063",119
"1168",1983,"F45065",123
"1169",1983,"F45067",115
"1170",1983,"F45069",116
"1171",1983,"F45071",121
"1172",1983,"F45073",105
"1173",1983,"F45075",117
"1174",1983,"F45077",101
"1175",1983,"F45079",109
"1176",1983,"F45081",122
"1177",1983,"F45083",108
"1178",1983,"F45085",124
"1179",1983,"F45087",115
"1180",1983,"F45089",127
"1181",1983,"F45091",112
"1182",1983,"F51001",52
"1183",1983,"F51003",116
"1184",1983,"F51005",112
"1185",1983,"F51007",121
"1186",1983,"F51009",104
"1187",1983,"F51011",118
"1188",1983,"F51013",123
"1189",1983,"F51015",104
"1190",1983,"F51017",100
"1191",1983,"F51019",107
"1192",1983,"F51021",102
"1193",1983,"F51023",115
"1194",1983,"F51025",120
"1195",1983,"F51027",99
"1196",1983,"F51029",109
"1197",1983,"F51031",113
"1198",1983,"F51033",121
"1199",1983,"F51035",102
"1200",1983,"F51036",115
"1201",1983,"F51037",113
"1202",1983,"F51041",110
"1203",1983,"F51043",131
"1204",1983,"F51045",115
"1205",1983,"F51047",121
"1206",1983,"F51049",110
"1207",1983,"F51051",91
"1208",1983,"F51053",107
"1209",1983,"F51057",126
"1210",1983,"F51059",109
"1211",1983,"F51061",122
"1212",1983,"F51063",109
"1213",1983,"F51065",117
"1214",1983,"F51067",109
"1215",1983,"F51069",117
"1216",1983,"F51071",105
"1217",1983,"F51073",124
"1218",1983,"F51075",118
"1219",1983,"F51077",95
"1220",1983,"F51079",112
"1221",1983,"F51081",129
"1222",1983,"F51083",117
"1223",1983,"F51085",120
"1224",1983,"F51087",112
"1225",1983,"F51089",108
"1226",1983,"F51091",104
"1227",1983,"F51093",127
"1228",1983,"F51095",126
"1229",1983,"F51097",122
"1230",1983,"F51099",126
"1231",1983,"F51101",126
"1232",1983,"F51103",128
"1233",1983,"F51105",106
"1234",1983,"F51107",123
"1235",1983,"F51109",117
"1236",1983,"F51111",114
"1237",1983,"F51113",111
"1238",1983,"F51115",131
"1239",1983,"F51117",124
"1240",1983,"F51119",125
"1241",1983,"F51121",111
"1242",1983,"F51125",114
"1243",1983,"F51127",123
"1244",1983,"F51131",53
"1245",1983,"F51133",129
"1246",1983,"F51135",120
"1247",1983,"F51137",122
"1248",1983,"F51139",113
"1249",1983,"F51141",100
"1250",1983,"F51143",107
"1251",1983,"F51145",118
"1252",1983,"F51147",111
"1253",1983,"F51149",112
"1254",1983,"F51153",120
"1255",1983,"F51155",108
"1256",1983,"F51157",115
"1257",1983,"F51159",129
"1258",1983,"F51161",113
"1259",1983,"F51163",121
"1260",1983,"F51165",100
"1261",1983,"F51167",87
"1262",1983,"F51169",104
"1263",1983,"F51171",113
"1264",1983,"F51173",93
"1265",1983,"F51175",119
"1266",1983,"F51177",123
"1267",1983,"F51179",123
"1268",1983,"F51181",123
"1269",1983,"F51183",127
"1270",1983,"F51185",95
"1271",1983,"F51187",116
"1272",1983,"F51191",97
"1273",1983,"F51193",128
"1274",1983,"F51195",99
"1275",1983,"F51197",102
"1276",1983,"F51199",127
"1277",1983,"F51510",123
"1278",1983,"F51520",112
"1279",1983,"F51530",130
"1280",1983,"F51540",124
"1281",1983,"F51550",123
"1282",1983,"F51570",136
"1283",1983,"F51580",130
"1284",1983,"F51590",132
"1285",1983,"F51595",142
"1286",1983,"F51600",125
"1287",1983,"F51610",125
"1288",1983,"F51620",133
"1289",1983,"F51630",130
"1290",1983,"F51640",124
"1291",1983,"F51650",131
"1292",1983,"F51660",130
"1293",1983,"F51670",144
"1294",1983,"F51678",139
"1295",1983,"F51680",115
"1296",1983,"F51683",127
"1297",1983,"F51685",127
"1298",1983,"F51690",131
"1299",1983,"F51700",128
"1300",1983,"F51710",127
"1301",1983,"F51720",109
"1302",1983,"F51730",123
"1303",1983,"F51735",134
"1304",1983,"F51740",128
"1305",1983,"F51750",131
"1306",1983,"F51760",118
"1307",1983,"F51770",115
"1308",1983,"F51775",118
"1309",1983,"F51790",124
"1310",1983,"F51800",121
"1311",1983,"F51810",52
"1312",1983,"F51820",117
"1313",1983,"F51830",139
"1314",1983,"F51840",133
"1315",1984,"F13001",109
"1316",1984,"F13003",104
"1317",1984,"F13005",112
"1318",1984,"F13007",115
"1319",1984,"F13009",121
"1320",1984,"F13011",99
"1321",1984,"F13013",121
"1322",1984,"F13015",100
"1323",1984,"F13017",110
"1324",1984,"F13019",107
"1325",1984,"F13021",117
"1326",1984,"F13023",116
"1327",1984,"F13025",99
"1328",1984,"F13027",117
"1329",1984,"F13029",104
"1330",1984,"F13031",110
"1331",1984,"F13033",122
"1332",1984,"F13035",117
"1333",1984,"F13037",121
"1334",1984,"F13039",93
"1335",1984,"F13043",118
"1336",1984,"F13045",111
"1337",1984,"F13047",121
"1338",1984,"F13049",89
"1339",1984,"F13051",104
"1340",1984,"F13053",112
"1341",1984,"F13055",100
"1342",1984,"F13057",106
"1343",1984,"F13059",120
"1344",1984,"F13061",111
"1345",1984,"F13063",124
"1346",1984,"F13065",106
"1347",1984,"F13067",105
"1348",1984,"F13069",102
"1349",1984,"F13071",115
"1350",1984,"F13073",127
"1351",1984,"F13075",112
"1352",1984,"F13077",111
"1353",1984,"F13079",107
"1354",1984,"F13081",119
"1355",1984,"F13083",102
"1356",1984,"F13085",99
"1357",1984,"F13087",110
"1358",1984,"F13089",115
"1359",1984,"F13091",109
"1360",1984,"F13093",116
"1361",1984,"F13095",115
"1362",1984,"F13097",111
"1363",1984,"F13099",106
"1364",1984,"F13101",109
"1365",1984,"F13103",118
"1366",1984,"F13105",114
"1367",1984,"F13107",118
"1368",1984,"F13109",111
"1369",1984,"F13111",79
"1370",1984,"F13113",116
"1371",1984,"F13115",98
"1372",1984,"F13117",110
"1373",1984,"F13119",108
"1374",1984,"F13121",106
"1375",1984,"F13123",86
"1376",1984,"F13125",130
"1377",1984,"F13127",98
"1378",1984,"F13129",97
"1379",1984,"F13131",112
"1380",1984,"F13133",118
"1381",1984,"F13135",114
"1382",1984,"F13137",99
"1383",1984,"F13139",105
"1384",1984,"F13141",120
"1385",1984,"F13143",108
"1386",1984,"F13145",115
"1387",1984,"F13147",114
"1388",1984,"F13149",109
"1389",1984,"F13151",116
"1390",1984,"F13153",116
"1391",1984,"F13155",105
"1392",1984,"F13157",103
"1393",1984,"F13159",121
"1394",1984,"F13161",107
"1395",1984,"F13163",116
"1396",1984,"F13165",122
"1397",1984,"F13167",114
"1398",1984,"F13169",113
"1399",1984,"F13171",117
"1400",1984,"F13173",113
"1401",1984,"F13175",115
"1402",1984,"F13177",112
"1403",1984,"F13179",99
"1404",1984,"F13181",121
"1405",1984,"F13183",108
"1406",1984,"F13185",118
"1407",1984,"F13187",102
"1408",1984,"F13189",122
"1409",1984,"F13191",94
"1410",1984,"F13193",121
"1411",1984,"F13195",108
"1412",1984,"F13197",115
"1413",1984,"F13199",114
"1414",1984,"F13201",111
"1415",1984,"F13205",122
"1416",1984,"F13207",115
"1417",1984,"F13209",113
"1418",1984,"F13211",119
"1419",1984,"F13213",85
"1420",1984,"F13215",113
"1421",1984,"F13217",121
"1422",1984,"F13219",120
"1423",1984,"F13221",112
"1424",1984,"F13223",104
"1425",1984,"F13225",121
"1426",1984,"F13227",93
"1427",1984,"F13229",106
"1428",1984,"F13231",115
"1429",1984,"F13233",105
"1430",1984,"F13235",115
"1431",1984,"F13237",122
"1432",1984,"F13239",115
"1433",1984,"F13241",90
"1434",1984,"F13243",114
"1435",1984,"F13245",128
"1436",1984,"F13247",118
"1437",1984,"F13249",122
"1438",1984,"F13251",122
"1439",1984,"F13253",118
"1440",1984,"F13255",120
"1441",1984,"F13257",106
"1442",1984,"F13259",126
"1443",1984,"F13261",122
"1444",1984,"F13263",114
"1445",1984,"F13265",121
"1446",1984,"F13267",105
"1447",1984,"F13269",108
"1448",1984,"F13271",105
"1449",1984,"F13273",118
"1450",1984,"F13275",112
"1451",1984,"F13277",118
"1452",1984,"F13279",102
"1453",1984,"F13281",90
"1454",1984,"F13283",113
"1455",1984,"F13285",115
"1456",1984,"F13287",111
"1457",1984,"F13289",121
"1458",1984,"F13291",89
"1459",1984,"F13293",111
"1460",1984,"F13295",103
"1461",1984,"F13297",116
"1462",1984,"F13299",90
"1463",1984,"F13301",126
"1464",1984,"F13303",116
"1465",1984,"F13305",99
"1466",1984,"F13307",130
"1467",1984,"F13309",112
"1468",1984,"F13311",103
"1469",1984,"F13313",106
"1470",1984,"F13315",109
"1471",1984,"F13317",115
"1472",1984,"F13319",123
"1473",1984,"F13321",108
"1474",1984,"F37001",112
"1475",1984,"F37003",95
"1476",1984,"F37005",97
"1477",1984,"F37007",111
"1478",1984,"F37009",90
"1479",1984,"F37011",94
"1480",1984,"F37013",111
"1481",1984,"F37015",109
"1482",1984,"F37017",106
"1483",1984,"F37019",107
"1484",1984,"F37021",84
"1485",1984,"F37023",94
"1486",1984,"F37025",110
"1487",1984,"F37027",97
"1488",1984,"F37029",112
"1489",1984,"F37031",113
"1490",1984,"F37033",107
"1491",1984,"F37035",103
"1492",1984,"F37037",111
"1493",1984,"F37039",86
"1494",1984,"F37041",115
"1495",1984,"F37043",93
"1496",1984,"F37045",113
"1497",1984,"F37047",104
"1498",1984,"F37049",109
"1499",1984,"F37051",109
"1500",1984,"F37053",108
"1501",1984,"F37055",101
"1502",1984,"F37057",111
"1503",1984,"F37059",119
"1504",1984,"F37061",104
"1505",1984,"F37063",97
"1506",1984,"F37065",115
"1507",1984,"F37067",104
"1508",1984,"F37069",108
"1509",1984,"F37071",120
"1510",1984,"F37073",104
"1511",1984,"F37075",88
"1512",1984,"F37077",102
"1513",1984,"F37079",112
"1514",1984,"F37081",108
"1515",1984,"F37083",110
"1516",1984,"F37085",118
"1517",1984,"F37087",80
"1518",1984,"F37089",86
"1519",1984,"F37091",110
"1520",1984,"F37093",103
"1521",1984,"F37095",106
"1522",1984,"F37097",104
"1523",1984,"F37099",84
"1524",1984,"F37101",110
"1525",1984,"F37103",113
"1526",1984,"F37105",117
"1527",1984,"F37107",113
"1528",1984,"F37109",109
"1529",1984,"F37111",87
"1530",1984,"F37113",87
"1531",1984,"F37115",85
"1532",1984,"F37117",111
"1533",1984,"F37119",116
"1534",1984,"F37121",90
"1535",1984,"F37123",106
"1536",1984,"F37125",113
"1537",1984,"F37127",108
"1538",1984,"F37129",110
"1539",1984,"F37131",111
"1540",1984,"F37133",106
"1541",1984,"F37135",104
"1542",1984,"F37137",109
"1543",1984,"F37139",111
"1544",1984,"F37141",107
"1545",1984,"F37143",112
"1546",1984,"F37145",112
"1547",1984,"F37147",106
"1548",1984,"F37149",91
"1549",1984,"F37151",116
"1550",1984,"F37153",101
"1551",1984,"F37155",98
"1552",1984,"F37157",101
"1553",1984,"F37159",118
"1554",1984,"F37161",92
"1555",1984,"F37163",107
"1556",1984,"F37165",104
"1557",1984,"F37167",109
"1558",1984,"F37169",92
"1559",1984,"F37171",101
"1560",1984,"F37173",81
"1561",1984,"F37175",82
"1562",1984,"F37177",105
"1563",1984,"F37179",115
"1564",1984,"F37181",114
"1565",1984,"F37183",103
"1566",1984,"F37185",111
"1567",1984,"F37187",111
"1568",1984,"F37189",96
"1569",1984,"F37191",112
"1570",1984,"F37193",95
"1571",1984,"F37195",113
"1572",1984,"F37197",110
"1573",1984,"F37199",86
"1574",1984,"F45001",114
"1575",1984,"F45003",106
"1576",1984,"F45005",125
"1577",1984,"F45007",106
"1578",1984,"F45009",116
"1579",1984,"F45011",115
"1580",1984,"F45013",106
"1581",1984,"F45015",105
"1582",1984,"F45017",110
"1583",1984,"F45019",101
"1584",1984,"F45021",118
"1585",1984,"F45023",119
"1586",1984,"F45025",112
"1587",1984,"F45027",116
"1588",1984,"F45029",101
"1589",1984,"F45031",108
"1590",1984,"F45033",104
"1591",1984,"F45035",111
"1592",1984,"F45037",106
"1593",1984,"F45039",108
"1594",1984,"F45041",112
"1595",1984,"F45043",117
"1596",1984,"F45045",88
"1597",1984,"F45047",118
"1598",1984,"F45049",116
"1599",1984,"F45051",106
"1600",1984,"F45053",119
"1601",1984,"F45055",109
"1602",1984,"F45057",113
"1603",1984,"F45059",116
"1604",1984,"F45061",116
"1605",1984,"F45063",114
"1606",1984,"F45065",118
"1607",1984,"F45067",104
"1608",1984,"F45069",100
"1609",1984,"F45071",115
"1610",1984,"F45073",91
"1611",1984,"F45075",101
"1612",1984,"F45077",89
"1613",1984,"F45079",107
"1614",1984,"F45081",116
"1615",1984,"F45083",106
"1616",1984,"F45085",115
"1617",1984,"F45087",115
"1618",1984,"F45089",116
"1619",1984,"F45091",115
"1620",1984,"F51001",39
"1621",1984,"F51003",107
"1622",1984,"F51005",97
"1623",1984,"F51007",107
"1624",1984,"F51009",96
"1625",1984,"F51011",115
"1626",1984,"F51013",118
"1627",1984,"F51015",93
"1628",1984,"F51017",97
"1629",1984,"F51019",100
"1630",1984,"F51021",101
"1631",1984,"F51023",99
"1632",1984,"F51025",109
"1633",1984,"F51027",91
"1634",1984,"F51029",106
"1635",1984,"F51031",112
"1636",1984,"F51033",111
"1637",1984,"F51035",95
"1638",1984,"F51036",100
"1639",1984,"F51037",112
"1640",1984,"F51041",96
"1641",1984,"F51043",112
"1642",1984,"F51045",102
"1643",1984,"F51047",108
"1644",1984,"F51049",107
"1645",1984,"F51051",85
"1646",1984,"F51053",96
"1647",1984,"F51057",113
"1648",1984,"F51059",103
"1649",1984,"F51061",105
"1650",1984,"F51063",95
"1651",1984,"F51065",112
"1652",1984,"F51067",97
"1653",1984,"F51069",106
"1654",1984,"F51071",101
"1655",1984,"F51073",115
"1656",1984,"F51075",109
"1657",1984,"F51077",94
"1658",1984,"F51079",101
"1659",1984,"F51081",116
"1660",1984,"F51083",108
"1661",1984,"F51085",110
"1662",1984,"F51087",101
"1663",1984,"F51089",93
"1664",1984,"F51091",92
"1665",1984,"F51093",115
"1666",1984,"F51095",121
"1667",1984,"F51097",112
"1668",1984,"F51099",115
"1669",1984,"F51101",114
"1670",1984,"F51103",113
"1671",1984,"F51105",102
"1672",1984,"F51107",110
"1673",1984,"F51109",110
"1674",1984,"F51111",106
"1675",1984,"F51113",101
"1676",1984,"F51115",126
"1677",1984,"F51117",114
"1678",1984,"F51119",114
"1679",1984,"F51121",105
"1680",1984,"F51125",108
"1681",1984,"F51127",110
"1682",1984,"F51131",41
"1683",1984,"F51133",114
"1684",1984,"F51135",111
"1685",1984,"F51137",115
"1686",1984,"F51139",97
"1687",1984,"F51141",90
"1688",1984,"F51143",99
"1689",1984,"F51145",107
"1690",1984,"F51147",109
"1691",1984,"F51149",102
"1692",1984,"F51153",104
"1693",1984,"F51155",107
"1694",1984,"F51157",97
"1695",1984,"F51159",117
"1696",1984,"F51161",99
"1697",1984,"F51163",101
"1698",1984,"F51165",93
"1699",1984,"F51167",86
"1700",1984,"F51169",96
"1701",1984,"F51171",103
"1702",1984,"F51173",93
"1703",1984,"F51175",105
"1704",1984,"F51177",114
"1705",1984,"F51179",114
"1706",1984,"F51181",114
"1707",1984,"F51183",113
"1708",1984,"F51185",95
"1709",1984,"F51187",107
"1710",1984,"F51191",93
"1711",1984,"F51193",115
"1712",1984,"F51195",90
"1713",1984,"F51197",96
"1714",1984,"F51199",121
"1715",1984,"F51510",113
"1716",1984,"F51520",109
"1717",1984,"F51530",111
"1718",1984,"F51540",124
"1719",1984,"F51550",116
"1720",1984,"F51570",130
"1721",1984,"F51580",115
"1722",1984,"F51590",121
"1723",1984,"F51595",130
"1724",1984,"F51600",117
"1725",1984,"F51610",119
"1726",1984,"F51620",119
"1727",1984,"F51630",118
"1728",1984,"F51640",123
"1729",1984,"F51650",124
"1730",1984,"F51660",126
"1731",1984,"F51670",128
"1732",1984,"F51678",123
"1733",1984,"F51680",110
"1734",1984,"F51683",110
"1735",1984,"F51685",112
"1736",1984,"F51690",118
"1737",1984,"F51700",122
"1738",1984,"F51710",123
"1739",1984,"F51720",102
"1740",1984,"F51730",123
"1741",1984,"F51735",130
"1742",1984,"F51740",123
"1743",1984,"F51750",128
"1744",1984,"F51760",105
"1745",1984,"F51770",106
"1746",1984,"F51775",112
"1747",1984,"F51790",118
"1748",1984,"F51800",115
"1749",1984,"F51810",42
"1750",1984,"F51820",108
"1751",1984,"F51830",133
"1752",1984,"F51840",121
"1753",1985,"F13001",88
"1754",1985,"F13003",76
"1755",1985,"F13005",99
"1756",1985,"F13007",95
"1757",1985,"F13009",110
"1758",1985,"F13011",95
"1759",1985,"F13013",118
"1760",1985,"F13015",106
"1761",1985,"F13017",99
"1762",1985,"F13019",87
"1763",1985,"F13021",102
"1764",1985,"F13023",100
"1765",1985,"F13025",74
"1766",1985,"F13027",99
"1767",1985,"F13029",86
"1768",1985,"F13031",95
"1769",1985,"F13033",100
"1770",1985,"F13035",107
"1771",1985,"F13037",104
"1772",1985,"F13039",69
"1773",1985,"F13043",102
"1774",1985,"F13045",95
"1775",1985,"F13047",127
"1776",1985,"F13049",62
"1777",1985,"F13051",82
"1778",1985,"F13053",105
"1779",1985,"F13055",96
"1780",1985,"F13057",108
"1781",1985,"F13059",118
"1782",1985,"F13061",97
"1783",1985,"F13063",114
"1784",1985,"F13065",78
"1785",1985,"F13067",94
"1786",1985,"F13069",83
"1787",1985,"F13071",100
"1788",1985,"F13073",114
"1789",1985,"F13075",92
"1790",1985,"F13077",109
"1791",1985,"F13079",97
"1792",1985,"F13081",108
"1793",1985,"F13083",97
"1794",1985,"F13085",99
"1795",1985,"F13087",88
"1796",1985,"F13089",107
"1797",1985,"F13091",97
"1798",1985,"F13093",109
"1799",1985,"F13095",102
"1800",1985,"F13097",94
"1801",1985,"F13099",92
"1802",1985,"F13101",81
"1803",1985,"F13103",93
"1804",1985,"F13105",115
"1805",1985,"F13107",100
"1806",1985,"F13109",101
"1807",1985,"F13111",68
"1808",1985,"F13113",111
"1809",1985,"F13115",100
"1810",1985,"F13117",115
"1811",1985,"F13119",102
"1812",1985,"F13121",91
"1813",1985,"F13123",78
"1814",1985,"F13125",120
"1815",1985,"F13127",75
"1816",1985,"F13129",106
"1817",1985,"F13131",88
"1818",1985,"F13133",113
"1819",1985,"F13135",105
"1820",1985,"F13137",92
"1821",1985,"F13139",109
"1822",1985,"F13141",106
"1823",1985,"F13143",104
"1824",1985,"F13145",94
"1825",1985,"F13147",111
"1826",1985,"F13149",105
"1827",1985,"F13151",104
"1828",1985,"F13153",105
"1829",1985,"F13155",86
"1830",1985,"F13157",104
"1831",1985,"F13159",110
"1832",1985,"F13161",85
"1833",1985,"F13163",99
"1834",1985,"F13165",108
"1835",1985,"F13167",101
"1836",1985,"F13169",102
"1837",1985,"F13171",109
"1838",1985,"F13173",95
"1839",1985,"F13175",95
"1840",1985,"F13177",96
"1841",1985,"F13179",82
"1842",1985,"F13181",115
"1843",1985,"F13183",74
"1844",1985,"F13185",97
"1845",1985,"F13187",108
"1846",1985,"F13189",113
"1847",1985,"F13191",75
"1848",1985,"F13193",112
"1849",1985,"F13195",103
"1850",1985,"F13197",100
"1851",1985,"F13199",109
"1852",1985,"F13201",97
"1853",1985,"F13205",101
"1854",1985,"F13207",105
"1855",1985,"F13209",93
"1856",1985,"F13211",109
"1857",1985,"F13213",80
"1858",1985,"F13215",103
"1859",1985,"F13217",110
"1860",1985,"F13219",113
